TS,SN,Status,Watts,Lumens,Temp,Voltage
2020-04-11 06:00:00,SMBLB7,0,0.05,0.0,63.6,119
2020-04-11 07:00:00,SMBLB7,0,0.05,0.0,64.1,120
2020-04-11 08:00:00,SMBLB7,0,0.05,0.0,65.7,119
2020-04-11 09:00:00,SMBLB7,0,0.05,0.0,65.0,119
2020-04-11 10:00:00,SMBLB7,0,0.05,0.0,66.8,120
2020-04-11 11:00:00,SMBLB7,0,0.05,0.0,67.4,119
2020-04-11 12:00:00,SMBLB7,0,0.05,0.0,66.2,119
2020-04-11 13:00:00,SMBLB7,0,0.05,0.0,65.4,120
2020-04-11 14:00:00,SMBLB7,0,0.05,0.0,63.3,119
2020-04-11 15:00:00,SMBLB7,0,0.05,0.0,63.8,121
2020-04-11 16:00:00,SMBLB7,0,0.05,0.0,62.2,121
2020-04-11 17:00:00,SMBLB7,0,0.05,0.0,61.6,121
2020-04-11 18:00:00,SMBLB7,0,0.04,0.0,61.0,120
2020-04-11 19:00:00,SMBLB7,1,9.45,675.08,119.8,121
2020-04-11 20:00:00,SMBLB7,1,9.27,675.06,120.1,120
2020-04-11 21:00:00,SMBLB7,1,9.24,675.05,120.4,119
2020-04-11 22:00:00,SMBLB7,1,9.53,675.03,120.1,121
2020-04-11 23:00:00,SMBLB7,0,0.04,0.0,64.0,119
2020-04-12 00:00:00,SMBLB7,0,0.05,0.0,66.0,121
2020-04-12 01:00:00,SMBLB7,0,0.05,0.0,66.0,121
2020-04-12 02:00:00,SMBLB7,0,0.05,0.0,67.0,120
2020-04-12 03:00:00,SMBLB7,0,0.05,0.0,66.6,121
2020-04-12 04:00:00,SMBLB7,0,0.05,0.0,66.1,120
2020-04-12 05:00:00,SMBLB7,0,0.05,0.0,66.7,119
2020-04-12 06:00:00,SMBLB7,1,9.5,675.02,120.4,119
2020-04-12 07:00:00,SMBLB7,1,9.65,675.0,120.5,119
2020-04-12 08:00:00,SMBLB7,0,0.05,0.0,62.3,119
2020-04-12 09:00:00,SMBLB7,0,0.05,0.0,60.6,119
2020-04-12 10:00:00,SMBLB7,0,0.04,0.0,61.4,121
2020-04-12 11:00:00,SMBLB7,0,0.05,0.0,61.0,121
2020-04-12 12:00:00,SMBLB7,0,0.05,0.0,61.9,119
2020-04-12 13:00:00,SMBLB7,0,0.05,0.0,62.4,121
2020-04-12 14:00:00,SMBLB7,0,0.05,0.0,63.3,119
2020-04-12 15:00:00,SMBLB7,0,0.05,0.0,64.3,121
2020-04-12 16:00:00,SMBLB7,0,0.05,0.0,65.9,121
2020-04-12 17:00:00,SMBLB7,0,0.05,0.0,67.3,121
2020-04-12 18:00:00,SMBLB7,0,0.05,0.0,65.5,120
2020-04-12 19:00:00,SMBLB7,1,9.65,674.98,119.1,120
2020-04-12 20:00:00,SMBLB7,1,9.62,674.97,120.6,121
2020-04-12 21:00:00,SMBLB7,1,9.37,674.95,120.4,119
2020-04-12 22:00:00,SMBLB7,1,9.55,674.94,119.9,120
2020-04-12 23:00:00,SMBLB7,0,0.05,0.0,63.6,119
2020-04-13 00:00:00,SMBLB7,0,0.05,0.0,62.1,119
2020-04-13 01:00:00,SMBLB7,0,0.05,0.0,59.8,119
2020-04-13 02:00:00,SMBLB7,0,0.05,0.0,61.6,121
2020-04-13 03:00:00,SMBLB7,0,0.06,0.0,61.9,120
2020-04-13 04:00:00,SMBLB7,0,0.05,0.0,62.4,121
2020-04-13 05:00:00,SMBLB7,0,0.05,0.0,61.3,119
2020-04-13 06:00:00,SMBLB7,0,0.04,0.0,63.6,119
2020-04-13 07:00:00,SMBLB7,0,0.05,0.0,65.4,121
2020-04-13 08:00:00,SMBLB7,0,0.05,0.0,66.3,121
2020-04-13 09:00:00,SMBLB7,0,0.05,0.0,66.9,119
2020-04-13 10:00:00,SMBLB7,0,0.05,0.0,66.9,121
2020-04-13 11:00:00,SMBLB7,0,0.05,0.0,67.6,121
2020-04-13 12:00:00,SMBLB7,0,0.05,0.0,65.5,119
2020-04-13 13:00:00,SMBLB7,0,0.06,0.0,64.7,120
2020-04-13 14:00:00,SMBLB7,0,0.06,0.0,64.0,121
2020-04-13 15:00:00,SMBLB7,0,0.05,0.0,62.0,120
2020-04-13 16:00:00,SMBLB7,0,0.05,0.0,61.5,119
2020-04-13 17:00:00,SMBLB7,0,0.05,0.0,60.8,121
2020-04-13 18:00:00,SMBLB7,0,0.05,0.0,60.9,121
2020-04-13 19:00:00,SMBLB7,1,9.82,674.92,121.0,121
2020-04-13 20:00:00,SMBLB7,1,9.38,674.9,119.0,119
2020-04-13 21:00:00,SMBLB7,1,9.33,674.89,119.4,120
2020-04-13 22:00:00,SMBLB7,1,9.8,674.87,120.7,119
2020-04-13 23:00:00,SMBLB7,0,0.05,0.0,64.6,119
2020-04-14 00:00:00,SMBLB7,0,0.06,0.0,66.4,119
2020-04-14 01:00:00,SMBLB7,0,0.06,0.0,66.9,121
2020-04-14 02:00:00,SMBLB7,0,0.05,0.0,66.9,120
2020-04-14 03:00:00,SMBLB7,0,0.05,0.0,67.1,121
2020-04-14 04:00:00,SMBLB7,0,0.06,0.0,64.6,119
2020-04-14 05:00:00,SMBLB7,0,0.05,0.0,64.3,120
2020-04-14 06:00:00,SMBLB7,1,9.71,674.86,120.5,120
2020-04-14 07:00:00,SMBLB7,1,10.18,674.84,119.2,121
2020-04-14 08:00:00,SMBLB7,1,9.58,674.83,119.5,121
2020-04-14 09:00:00,SMBLB7,0,0.05,0.0,61.2,120
2020-04-14 10:00:00,SMBLB7,0,0.05,0.0,61.4,121
2020-04-14 11:00:00,SMBLB7,0,0.05,0.0,60.5,119
2020-04-14 12:00:00,SMBLB7,0,0.06,0.0,62.7,121
2020-04-14 13:00:00,SMBLB7,0,0.05,0.0,63.3,120
2020-04-14 14:00:00,SMBLB7,0,0.05,0.0,65.0,121
2020-04-14 15:00:00,SMBLB7,0,0.05,0.0,66.2,120
2020-04-14 16:00:00,SMBLB7,0,0.05,0.0,66.6,121
2020-04-14 17:00:00,SMBLB7,0,0.05,0.0,66.8,120
2020-04-14 18:00:00,SMBLB7,1,10.32,674.81,119.4,120
2020-04-14 19:00:00,SMBLB7,1,9.74,674.79,119.0,119
2020-04-14 20:00:00,SMBLB7,1,10.06,674.78,119.4,120
2020-04-14 21:00:00,SMBLB7,1,9.79,674.76,119.7,120
2020-04-14 22:00:00,SMBLB7,1,10.25,674.75,119.5,119
2020-04-14 23:00:00,SMBLB7,0,0.05,0.0,61.2,121
2020-04-15 00:00:00,SMBLB7,0,0.05,0.0,61.3,121
2020-04-15 01:00:00,SMBLB7,0,0.05,0.0,61.2,121
2020-04-15 02:00:00,SMBLB7,0,0.05,0.0,61.8,119
2020-04-15 03:00:00,SMBLB7,0,0.05,0.0,62.0,121
2020-04-15 04:00:00,SMBLB7,0,0.06,0.0,62.8,120
2020-04-15 05:00:00,SMBLB7,0,0.05,0.0,63.8,121
2020-04-15 06:00:00,SMBLB7,1,9.31,674.73,120.9,119
2020-04-15 07:00:00,SMBLB7,1,10.21,674.71,120.1,120
2020-04-15 08:00:00,SMBLB7,1,10.28,674.7,120.4,121
2020-04-15 09:00:00,SMBLB7,0,0.05,0.0,66.7,121
2020-04-15 10:00:00,SMBLB7,0,0.04,0.0,66.8,119
2020-04-15 11:00:00,SMBLB7,0,0.05,0.0,66.1,121
2020-04-15 12:00:00,SMBLB7,0,0.05,0.0,64.3,120
2020-04-15 13:00:00,SMBLB7,0,0.05,0.0,64.3,121
2020-04-15 14:00:00,SMBLB7,0,0.05,0.0,62.9,120
2020-04-15 15:00:00,SMBLB7,0,0.05,0.0,63.0,119
2020-04-15 16:00:00,SMBLB7,0,0.05,0.0,61.7,120
2020-04-15 17:00:00,SMBLB7,0,0.05,0.0,61.2,121
2020-04-15 18:00:00,SMBLB7,1,9.38,674.68,119.6,119
2020-04-15 19:00:00,SMBLB7,1,9.53,674.67,119.3,121
2020-04-15 20:00:00,SMBLB7,1,10.01,674.65,119.0,120
2020-04-15 21:00:00,SMBLB7,1,9.72,674.63,119.1,119
2020-04-15 22:00:00,SMBLB7,1,10.26,674.62,119.5,121
2020-04-15 23:00:00,SMBLB7,0,0.05,0.0,66.1,121
2020-04-16 00:00:00,SMBLB7,0,0.05,0.0,67.4,120
2020-04-16 01:00:00,SMBLB7,0,0.04,0.0,66.5,121
2020-04-16 02:00:00,SMBLB7,0,0.05,0.0,66.8,121
2020-04-16 03:00:00,SMBLB7,0,0.05,0.0,65.7,121
2020-04-16 04:00:00,SMBLB7,0,0.06,0.0,64.9,121
2020-04-16 05:00:00,SMBLB7,0,0.05,0.0,63.8,121
2020-04-16 06:00:00,SMBLB7,1,9.6,674.6,119.6,120
2020-04-16 07:00:00,SMBLB7,1,10.3,674.59,120.0,121
2020-04-16 08:00:00,SMBLB7,1,9.72,674.57,120.6,120
2020-04-16 09:00:00,SMBLB7,0,0.06,0.0,60.7,121
2020-04-16 10:00:00,SMBLB7,0,0.05,0.0,61.1,120
2020-04-16 11:00:00,SMBLB7,0,0.05,0.0,62.4,119
2020-04-16 12:00:00,SMBLB7,0,0.05,0.0,64.0,120
2020-04-16 13:00:00,SMBLB7,0,0.06,0.0,64.4,121
2020-04-16 14:00:00,SMBLB7,0,0.05,0.0,66.3,121
2020-04-16 15:00:00,SMBLB7,0,0.05,0.0,66.2,119
2020-04-16 16:00:00,SMBLB7,0,0.05,0.0,66.2,119
2020-04-16 17:00:00,SMBLB7,0,0.05,0.0,66.9,121
2020-04-16 18:00:00,SMBLB7,1,10.19,674.55,119.8,121
2020-04-16 19:00:00,SMBLB7,1,9.38,674.54,120.6,120
2020-04-16 20:00:00,SMBLB7,1,9.52,674.52,119.6,119
2020-04-16 21:00:00,SMBLB7,1,10.39,674.51,119.0,120
2020-04-16 22:00:00,SMBLB7,1,9.93,674.49,120.5,121
2020-04-16 23:00:00,SMBLB7,0,0.05,0.0,61.1,119
2020-04-17 00:00:00,SMBLB7,0,0.05,0.0,60.8,121
2020-04-17 01:00:00,SMBLB7,0,0.05,0.0,60.4,119
2020-04-17 02:00:00,SMBLB7,0,0.05,0.0,62.2,121
2020-04-17 03:00:00,SMBLB7,0,0.05,0.0,62.9,120
2020-04-17 04:00:00,SMBLB7,0,0.04,0.0,63.7,121
2020-04-17 05:00:00,SMBLB7,0,0.05,0.0,66.2,121
2020-04-17 06:00:00,SMBLB7,1,9.61,674.47,119.4,119
2020-04-17 07:00:00,SMBLB7,0,0.06,0.0,66.5,119
2020-04-17 08:00:00,SMBLB7,0,0.05,0.0,67.0,119
2020-04-17 09:00:00,SMBLB7,0,0.06,0.0,67.1,119
2020-04-17 10:00:00,SMBLB7,0,0.05,0.0,66.9,120
2020-04-17 11:00:00,SMBLB7,0,0.05,0.0,65.2,120
2020-04-17 12:00:00,SMBLB7,0,0.05,0.0,64.9,119
2020-04-17 13:00:00,SMBLB7,0,0.05,0.0,63.6,119
2020-04-17 14:00:00,SMBLB7,0,0.05,0.0,61.7,119
2020-04-17 15:00:00,SMBLB7,0,0.05,0.0,61.4,119
2020-04-17 16:00:00,SMBLB7,0,0.05,0.0,60.7,121
2020-04-17 17:00:00,SMBLB7,0,0.05,0.0,63.2,121
2020-04-17 18:00:00,SMBLB7,0,0.04,0.0,61.8,121
2020-04-17 19:00:00,SMBLB7,1,9.82,674.46,119.6,120
2020-04-17 20:00:00,SMBLB7,1,10.02,674.44,119.2,119
2020-04-17 21:00:00,SMBLB7,1,9.86,674.43,119.8,121
2020-04-17 22:00:00,SMBLB7,1,9.91,674.41,120.9,121
2020-04-17 23:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-18 00:00:00,SMBLB7,0,0.05,0.0,67.4,121
2020-04-18 01:00:00,SMBLB7,0,0.05,0.0,67.5,121
2020-04-18 02:00:00,SMBLB7,0,0.05,0.0,65.6,121
2020-04-18 03:00:00,SMBLB7,0,0.04,0.0,64.5,120
2020-04-18 04:00:00,SMBLB7,0,0.05,0.0,65.3,121
2020-04-18 05:00:00,SMBLB7,0,0.05,0.0,61.4,121
2020-04-18 06:00:00,SMBLB7,1,9.65,674.39,119.6,119
2020-04-18 07:00:00,SMBLB7,1,9.38,674.38,119.5,119
2020-04-18 08:00:00,SMBLB7,1,10.38,674.36,120.9,121
2020-04-18 09:00:00,SMBLB7,0,0.05,0.0,61.4,120
2020-04-18 10:00:00,SMBLB7,0,0.05,0.0,62.8,119
2020-04-18 11:00:00,SMBLB7,0,0.05,0.0,63.6,121
2020-04-18 12:00:00,SMBLB7,0,0.05,0.0,64.0,121
2020-04-18 13:00:00,SMBLB7,0,0.05,0.0,65.7,120
2020-04-18 14:00:00,SMBLB7,0,0.06,0.0,66.2,120
2020-04-18 15:00:00,SMBLB7,0,0.05,0.0,65.8,119
2020-04-18 16:00:00,SMBLB7,0,0.05,0.0,67.7,121
2020-04-18 17:00:00,SMBLB7,0,0.05,0.0,66.9,120
2020-04-18 18:00:00,SMBLB7,1,9.66,674.35,119.1,121
2020-04-18 19:00:00,SMBLB7,1,9.95,674.33,120.7,119
2020-04-18 20:00:00,SMBLB7,1,9.92,674.31,119.2,119
2020-04-18 21:00:00,SMBLB7,1,10.33,674.3,119.0,119
2020-04-18 22:00:00,SMBLB7,1,10.4,674.28,120.8,120
2020-04-18 23:00:00,SMBLB7,0,0.04,0.0,61.6,119
2020-04-19 00:00:00,SMBLB7,0,0.05,0.0,62.4,121
2020-04-19 01:00:00,SMBLB7,0,0.05,0.0,61.3,119
2020-04-19 02:00:00,SMBLB7,0,0.04,0.0,62.0,120
2020-04-19 03:00:00,SMBLB7,0,0.06,0.0,64.4,119
2020-04-19 04:00:00,SMBLB7,0,0.05,0.0,64.1,119
2020-04-19 05:00:00,SMBLB7,0,0.05,0.0,65.0,119
2020-04-19 06:00:00,SMBLB7,1,9.7,674.27,120.9,119
2020-04-19 07:00:00,SMBLB7,1,10.15,674.25,120.5,120
2020-04-19 08:00:00,SMBLB7,0,0.05,0.0,66.9,120
2020-04-19 09:00:00,SMBLB7,0,0.05,0.0,66.2,121
2020-04-19 10:00:00,SMBLB7,0,0.05,0.0,64.9,121
2020-04-19 11:00:00,SMBLB7,0,0.06,0.0,65.3,120
2020-04-19 12:00:00,SMBLB7,0,0.05,0.0,63.5,119
2020-04-19 13:00:00,SMBLB7,0,0.05,0.0,62.2,120
2020-04-19 14:00:00,SMBLB7,0,0.05,0.0,61.1,119
2020-04-19 15:00:00,SMBLB7,0,0.05,0.0,60.3,121
2020-04-19 16:00:00,SMBLB7,0,0.04,0.0,60.9,121
2020-04-19 17:00:00,SMBLB7,0,0.05,0.0,61.6,119
2020-04-19 18:00:00,SMBLB7,0,0.05,0.0,61.8,120
2020-04-19 19:00:00,SMBLB7,1,9.59,674.23,120.6,121
2020-04-19 20:00:00,SMBLB7,1,10.34,674.22,120.4,121
2020-04-19 21:00:00,SMBLB7,1,10.04,674.2,119.2,121
2020-04-19 22:00:00,SMBLB7,1,10.03,674.19,119.1,119
2020-04-19 23:00:00,SMBLB7,0,0.05,0.0,67.4,119
2020-04-20 00:00:00,SMBLB7,0,0.05,0.0,67.0,121
2020-04-20 01:00:00,SMBLB7,0,0.06,0.0,66.7,120
2020-04-20 02:00:00,SMBLB7,0,0.05,0.0,65.4,119
2020-04-20 03:00:00,SMBLB7,0,0.05,0.0,64.4,119
2020-04-20 04:00:00,SMBLB7,0,0.05,0.0,62.2,119
2020-04-20 05:00:00,SMBLB7,0,0.05,0.0,61.7,120
2020-04-20 06:00:00,SMBLB7,0,0.05,0.0,62.3,120
2020-04-20 07:00:00,SMBLB7,0,0.06,0.0,61.6,119
2020-04-20 08:00:00,SMBLB7,0,0.05,0.0,61.8,120
2020-04-20 09:00:00,SMBLB7,0,0.05,0.0,61.3,119
2020-04-20 10:00:00,SMBLB7,0,0.05,0.0,62.8,120
2020-04-20 11:00:00,SMBLB7,0,0.05,0.0,64.1,119
2020-04-20 12:00:00,SMBLB7,0,0.05,0.0,66.0,120
2020-04-20 13:00:00,SMBLB7,0,0.04,0.0,66.7,119
2020-04-20 14:00:00,SMBLB7,0,0.05,0.0,68.1,119
2020-04-20 15:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-20 16:00:00,SMBLB7,0,0.05,0.0,65.5,120
2020-04-20 17:00:00,SMBLB7,0,0.05,0.0,65.8,119
2020-04-20 18:00:00,SMBLB7,0,0.05,0.0,65.5,119
2020-04-20 19:00:00,SMBLB7,1,9.43,674.17,150.5,121
2020-04-20 20:00:00,SMBLB7,1,9.7,674.15,148.6,120
2020-04-20 21:00:00,SMBLB7,1,9.81,674.14,149.3,121
2020-04-20 22:00:00,SMBLB7,1,10.22,674.12,149.6,119
2020-04-20 23:00:00,SMBLB7,0,0.05,0.0,62.2,119
2020-04-21 00:00:00,SMBLB7,0,0.05,0.0,61.3,120
2020-04-21 01:00:00,SMBLB7,0,0.05,0.0,61.9,119
2020-04-21 02:00:00,SMBLB7,0,0.05,0.0,62.7,119
2020-04-21 03:00:00,SMBLB7,0,0.05,0.0,64.6,121
2020-04-21 04:00:00,SMBLB7,0,0.05,0.0,65.7,120
2020-04-21 05:00:00,SMBLB7,0,0.05,0.0,65.6,120
2020-04-21 06:00:00,SMBLB7,1,10.31,674.11,151.7,119
2020-04-21 07:00:00,SMBLB7,1,9.52,674.09,151.2,119
2020-04-21 08:00:00,SMBLB7,0,0.05,0.0,66.1,119
2020-04-21 09:00:00,SMBLB7,0,0.05,0.0,65.6,120
2020-04-21 10:00:00,SMBLB7,0,0.06,0.0,64.6,120
2020-04-21 11:00:00,SMBLB7,0,0.06,0.0,62.9,120
2020-04-21 12:00:00,SMBLB7,0,0.06,0.0,62.2,119
2020-04-21 13:00:00,SMBLB7,0,0.05,0.0,60.7,121
2020-04-21 14:00:00,SMBLB7,0,0.05,0.0,60.9,120
2020-04-21 15:00:00,SMBLB7,0,0.05,0.0,60.7,120
2020-04-21 16:00:00,SMBLB7,0,0.05,0.0,62.2,121
2020-04-21 17:00:00,SMBLB7,0,0.05,0.0,62.3,121
2020-04-21 18:00:00,SMBLB7,0,0.05,0.0,63.5,120
2020-04-21 19:00:00,SMBLB7,1,9.4,674.08,149.8,120
2020-04-21 20:00:00,SMBLB7,1,10.06,674.06,152.1,119
2020-04-21 21:00:00,SMBLB7,1,10.07,674.04,151.8,120
2020-04-21 22:00:00,SMBLB7,1,9.86,674.03,148.5,119
2020-04-21 23:00:00,SMBLB7,0,0.06,0.0,66.8,119
2020-04-22 00:00:00,SMBLB7,0,0.05,0.0,66.9,119
2020-04-22 01:00:00,SMBLB7,0,0.05,0.0,65.8,120
2020-04-22 02:00:00,SMBLB7,0,0.05,0.0,64.2,121
2020-04-22 03:00:00,SMBLB7,0,0.05,0.0,63.9,121
2020-04-22 04:00:00,SMBLB7,0,0.05,0.0,61.6,119
2020-04-22 05:00:00,SMBLB7,0,0.05,0.0,61.4,120
2020-04-22 06:00:00,SMBLB7,1,9.83,674.01,150.3,119
2020-04-22 07:00:00,SMBLB7,1,9.79,674.0,148.6,121
2020-04-22 08:00:00,SMBLB7,0,0.05,0.0,61.9,119
2020-04-22 09:00:00,SMBLB7,0,0.05,0.0,63.8,121
2020-04-22 10:00:00,SMBLB7,0,0.05,0.0,63.5,119
2020-04-22 11:00:00,SMBLB7,0,0.06,0.0,66.8,121
2020-04-22 12:00:00,SMBLB7,0,0.05,0.0,65.8,119
2020-04-22 13:00:00,SMBLB7,0,0.05,0.0,66.6,121
2020-04-22 14:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-22 15:00:00,SMBLB7,0,0.06,0.0,67.8,119
2020-04-22 16:00:00,SMBLB7,0,0.05,0.0,66.3,120
2020-04-22 17:00:00,SMBLB7,0,0.05,0.0,64.6,121
2020-04-22 18:00:00,SMBLB7,0,0.05,0.0,64.1,119
2020-04-22 19:00:00,SMBLB7,1,10.42,673.98,149.2,120
2020-04-22 20:00:00,SMBLB7,1,9.55,673.96,151.3,121
2020-04-22 21:00:00,SMBLB7,1,10.2,673.95,149.4,121
2020-04-22 22:00:00,SMBLB7,1,10.39,673.93,149.4,120
2020-04-22 23:00:00,SMBLB7,0,0.05,0.0,60.1,120
2020-04-23 00:00:00,SMBLB7,0,0.05,0.0,61.8,120
2020-04-23 01:00:00,SMBLB7,0,0.05,0.0,62.9,120
2020-04-23 02:00:00,SMBLB7,0,0.04,0.0,64.9,121
2020-04-23 03:00:00,SMBLB7,0,0.05,0.0,64.7,120
2020-04-23 04:00:00,SMBLB7,0,0.06,0.0,66.5,119
2020-04-23 05:00:00,SMBLB7,0,0.05,0.0,66.5,119
2020-04-23 06:00:00,SMBLB7,1,10.17,673.92,151.5,121
2020-04-23 07:00:00,SMBLB7,1,9.53,673.9,152.2,121
2020-04-23 08:00:00,SMBLB7,1,9.64,673.88,149.9,120
2020-04-23 09:00:00,SMBLB7,0,0.06,0.0,65.3,121
2020-04-23 10:00:00,SMBLB7,0,0.05,0.0,62.0,119
2020-04-23 11:00:00,SMBLB7,0,0.05,0.0,61.6,119
2020-04-23 12:00:00,SMBLB7,0,0.05,0.0,61.0,121
2020-04-23 13:00:00,SMBLB7,0,0.05,0.0,60.8,120
2020-04-23 14:00:00,SMBLB7,0,0.05,0.0,61.4,121
2020-04-23 15:00:00,SMBLB7,0,0.05,0.0,61.4,120
2020-04-23 16:00:00,SMBLB7,0,0.05,0.0,62.1,119
2020-04-23 17:00:00,SMBLB7,0,0.04,0.0,63.8,121
2020-04-23 18:00:00,SMBLB7,1,9.47,673.87,151.5,121
2020-04-23 19:00:00,SMBLB7,1,10.32,673.85,148.7,121
2020-04-23 20:00:00,SMBLB7,1,9.4,673.84,150.7,120
2020-04-23 21:00:00,SMBLB7,1,9.89,673.82,151.9,119
2020-04-23 22:00:00,SMBLB7,1,10.31,673.8,148.8,119
2020-04-23 23:00:00,SMBLB7,0,0.05,0.0,67.2,119
2020-04-24 00:00:00,SMBLB7,0,0.04,0.0,66.0,120
2020-04-24 01:00:00,SMBLB7,0,0.05,0.0,63.4,119
2020-04-24 02:00:00,SMBLB7,0,0.05,0.0,63.0,120
2020-04-24 03:00:00,SMBLB7,0,0.05,0.0,61.6,119
2020-04-24 04:00:00,SMBLB7,0,0.05,0.0,61.0,119
2020-04-24 05:00:00,SMBLB7,0,0.05,0.0,60.6,119
2020-04-24 06:00:00,SMBLB7,1,9.67,673.79,149.5,119
2020-04-24 07:00:00,SMBLB7,1,10.44,673.77,150.8,119
2020-04-24 08:00:00,SMBLB7,1,9.6,673.76,151.2,121
2020-04-24 09:00:00,SMBLB7,0,0.05,0.0,64.0,121
2020-04-24 10:00:00,SMBLB7,0,0.05,0.0,65.7,121
2020-04-24 11:00:00,SMBLB7,0,0.04,0.0,66.3,119
2020-04-24 12:00:00,SMBLB7,0,0.05,0.0,67.8,120
2020-04-24 13:00:00,SMBLB7,0,0.04,0.0,66.7,119
2020-04-24 14:00:00,SMBLB7,0,0.06,0.0,66.7,121
2020-04-24 15:00:00,SMBLB7,0,0.05,0.0,66.1,121
2020-04-24 16:00:00,SMBLB7,0,0.05,0.0,64.8,121
2020-04-24 17:00:00,SMBLB7,0,0.05,0.0,64.2,119
2020-04-24 18:00:00,SMBLB7,1,9.56,673.74,150.6,119
2020-04-24 19:00:00,SMBLB7,1,9.83,673.72,150.4,119
2020-04-24 20:00:00,SMBLB7,1,10.34,673.71,150.2,119
2020-04-24 21:00:00,SMBLB7,1,10.49,673.69,150.9,120
2020-04-24 22:00:00,SMBLB7,1,9.78,673.68,151.5,119
2020-04-24 23:00:00,SMBLB7,0,0.05,0.0,62.3,120
2020-04-25 00:00:00,SMBLB7,0,0.06,0.0,62.6,121
2020-04-25 01:00:00,SMBLB7,0,0.05,0.0,64.6,120
2020-04-25 02:00:00,SMBLB7,0,0.06,0.0,65.0,120
2020-04-25 03:00:00,SMBLB7,0,0.05,0.0,66.9,120
2020-04-25 04:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-25 05:00:00,SMBLB7,0,0.05,0.0,67.2,121
2020-04-25 06:00:00,SMBLB7,1,9.83,673.66,150.5,120
2020-04-25 07:00:00,SMBLB7,1,10.22,673.64,151.3,121
2020-04-25 08:00:00,SMBLB7,1,10.13,673.63,150.3,120
2020-04-25 09:00:00,SMBLB7,0,0.05,0.0,63.2,120
2020-04-25 10:00:00,SMBLB7,0,0.05,0.0,62.9,119
2020-04-25 11:00:00,SMBLB7,0,0.05,0.0,62.6,121
2020-04-25 12:00:00,SMBLB7,0,0.05,0.0,61.1,119
2020-04-25 13:00:00,SMBLB7,0,0.06,0.0,60.7,121
2020-04-25 14:00:00,SMBLB7,0,0.05,0.0,61.3,119
2020-04-25 15:00:00,SMBLB7,0,0.04,0.0,62.8,121
2020-04-25 16:00:00,SMBLB7,0,0.05,0.0,64.2,119
2020-04-25 17:00:00,SMBLB7,0,0.05,0.0,64.7,121
2020-04-25 18:00:00,SMBLB7,1,9.74,673.61,150.0,121
2020-04-25 19:00:00,SMBLB7,1,9.83,673.6,152.1,121
2020-04-25 20:00:00,SMBLB7,1,9.7,673.58,151.6,121
2020-04-25 21:00:00,SMBLB7,1,10.15,673.56,149.1,119
2020-04-25 22:00:00,SMBLB7,1,10.4,673.55,151.3,121
2020-04-25 23:00:00,SMBLB7,0,0.06,0.0,65.8,120
2020-04-26 00:00:00,SMBLB7,0,0.05,0.0,64.1,120
2020-04-26 01:00:00,SMBLB7,0,0.05,0.0,63.5,121
2020-04-26 02:00:00,SMBLB7,0,0.04,0.0,63.7,121
2020-04-26 03:00:00,SMBLB7,0,0.05,0.0,61.4,119
2020-04-26 04:00:00,SMBLB7,0,0.05,0.0,60.6,119
2020-04-26 05:00:00,SMBLB7,0,0.06,0.0,60.6,120
2020-04-26 06:00:00,SMBLB7,1,10.29,673.53,148.9,119
2020-04-26 07:00:00,SMBLB7,1,9.79,673.52,152.1,119
2020-04-26 08:00:00,SMBLB7,1,9.55,673.5,151.5,120
2020-04-26 09:00:00,SMBLB7,0,0.05,0.0,64.7,120
2020-04-26 10:00:00,SMBLB7,0,0.05,0.0,67.0,120
2020-04-26 11:00:00,SMBLB7,0,0.06,0.0,66.1,120
2020-04-26 12:00:00,SMBLB7,0,0.05,0.0,66.4,119
2020-04-26 13:00:00,SMBLB7,0,0.05,0.0,67.3,119
2020-04-26 14:00:00,SMBLB7,0,0.06,0.0,65.9,119
2020-04-26 15:00:00,SMBLB7,0,0.05,0.0,64.4,120
2020-04-26 16:00:00,SMBLB7,0,0.05,0.0,63.4,119
2020-04-26 17:00:00,SMBLB7,0,0.05,0.0,63.1,121
2020-04-26 18:00:00,SMBLB7,1,9.97,673.48,151.5,120
2020-04-26 19:00:00,SMBLB7,1,10.02,673.47,149.3,120
2020-04-26 20:00:00,SMBLB7,1,10.23,673.45,150.5,120
2020-04-26 21:00:00,SMBLB7,1,10.14,673.44,148.7,121
2020-04-26 22:00:00,SMBLB7,1,10.08,673.42,149.1,119
2020-04-26 23:00:00,SMBLB7,0,0.05,0.0,62.8,120
2020-04-27 00:00:00,SMBLB7,0,0.05,0.0,63.2,120
2020-04-27 01:00:00,SMBLB7,0,0.05,0.0,65.4,119
2020-04-27 02:00:00,SMBLB7,0,0.05,0.0,66.7,119
2020-04-27 03:00:00,SMBLB7,0,0.04,0.0,66.8,121
2020-04-27 04:00:00,SMBLB7,0,0.05,0.0,67.0,119
2020-04-27 05:00:00,SMBLB7,0,0.05,0.0,68.1,119
2020-04-27 06:00:00,SMBLB7,1,9.56,673.4,152.2,119
2020-04-27 07:00:00,SMBLB7,1,10.48,673.39,150.0,119
2020-04-27 08:00:00,SMBLB7,1,10.07,673.37,150.5,120
2020-04-27 09:00:00,SMBLB7,0,0.05,0.0,62.7,120
